"z","Tad/Tcmb","TkLX1/Tcmb","TkLX2/Tcmb","TkmQ/Tcmb","TkmQ+LX2/Tcmb"
5.,0.04531088752228969,0.,0.,0.01372199143561219,-0.031588896086677504
5.0125,0.045418776808601326,0.,0.,0.01375577840708164,-0.03166299840151968
5.025,0.04552605871253979,0.,0.,0.013789341358792475,-0.03173671735374732
5.0375000000000005,0.045632755182129475,0.,0.,0.013822688482290417,-0.03181006669983906
5.05,0.045738887517113296,0.,0.,0.013855827733213578,-0.031883059783899714
5.062500000000001,0.04584447638549246,0.,0.,0.013888766837225381,-0.031955709548267076
5.075,0.04594954183965653,0.,0.,0.013921513295801758,-0.03202802854385477
5.0875,0.04605410333211401,0.,0.,0.013954074391876285,-0.032100028940237724
5.1000000000000005,0.04615817973083347,0.,0.,0.013986457195346769,-0.0321717225354867
5.1125,0.04626178933420514,0.,0.,0.014018668568446824,-0.03224312076575832
5.125,0.04636494988563264,0.,0.,0.014050715170985805,-0.03231423471464683
5.1375,0.04646767858776379,0.,0.,0.014082603465460334,-0.03238507512230345
5.1499999999999995,0.04656999211637008,0.,0.,0.014114339722040735,-0.03245565239432934
5.1625000000000005,0.04667190663388313,0.,0.,0.014145930023435407,-0.032525976610447725
5.175,0.04677343780259717,0.,0.,0.014177380269636221,-0.03259605753296095
5.1875,0.04687460079754554,0.,0.,0.014208696182547902,-0.03266590461499764
5.2,0.046975410319059746,0.,0.,0.014239883310504315,-0.032735527008555435
5.2125,0.047075880605018605,0.,0.,0.014270947032674343,-0.032804933572344264
5.225,0.047176025442795706,0.,0.,0.014301892563360332,-0.03287413287943537
5.237500000000001,0.04727585818091216,0.,0.,0.014332724956191473,-0.032943133224720686
5.25,0.04737539174040251,0.,0.,0.014363449108215019,-0.03301194263218749
5.2625,0.047474638625900664,0.,0.,0.014394069763887622,-0.03308056886201304
5.275,0.04757361093645278,0.,0.,0.01442459151896943,-0.03314901941748335
5.2875,0.04767232037606419,0.,0.,0.014455018824323268,-0.03321730155174092
5.3,0.04777077826398654,0.,0.,0.014485355989621244,-0.033285422274365296
5.3125,0.04786899554475203,0.,0.,0.014515607186961117,-0.03335338835779092
5.324999999999999,0.04796698279796079,0.,0.,0.014545776454394593,-0.0334212063435662
5.3375,0.04806475024782746,0.,0.,0.014575867699369747,-0.033488882548457714
5.35,0.04816230777249302,0.,0.,0.01460588470208966,-0.033556423070403366
5.3625,0.04825966491310789,0.,0.,0.014635831118789381,-0.033623833794318506
5.375,0.0483568308826915,0.,0.,0.014665710484933172,-0.03369112039775833
5.3875,0.04845381457477418,0.,0.,0.01469552621833397,-0.03375828835644021
5.4,0.048550624571826684,0.,0.,0.014725281622197047,-0.03382534294962963
5.4125000000000005,0.04864726915348261,0.,0.,0.014754979888089697,-0.03389228926539291
5.425,0.04874375630455854,0.,0.,0.014784624098838666,-0.033959132205719875
5.437500000000001,0.048840093722877356,0.,0.,0.014814217231357264,-0.03402587649152009
5.45,0.048936288826899176,0.,0.,0.014843762159403735,-0.03409252666749544
5.4625,0.049032348763164764,0.,0.,0.014873261656272601,-0.034159087106892166
5.4750000000000005,0.04912828041355614,0.,0.,0.014902718397420647,-0.03422556201613549
5.4875,0.04922409040237865,0.,0.,0.014932134963029125,-0.03429195543934953
5.5,0.049319785103269086,0.,0.,0.014961513840503675,-0.03435827126276541
5.5125,0.04941537064593388,0.,0.,0.014990857426913553,-0.03442451321902033
